"ICES_ACCREU","total_land","land_remaining","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"China",9389260,9386381.157534018,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.812948257908566e-4,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386328.584333435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.601008493116844e-4,NA,NA,NA,NA,NA,NA
"China",9389260,9386272.757677112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.947656298355142e-4,NA,NA,NA,NA,NA
"China",9389260,9386222.697446857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.33334493335591e-4,NA,NA,NA,NA
"China",9389260,9386175.70790143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.006225288095578e-4,NA,NA,NA
"China",9389260,9386129.991880013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.8705695311346275e-4,NA,NA
"China",9389260,9386026.676489249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0011007240561689002,NA
"China",9389260,9385826.513133567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0021325675131911304
"FSU",17025760,17010662.2787356,-0.08867575523442417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16992841.91404475,NA,-0.10475996994618875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16987259.05615915,NA,NA,-0.032854174209584475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16986584.4092956,NA,NA,NA,-0.003971487461984502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16985931.7762653,NA,NA,NA,NA,-0.003842049788083113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16985269.90231246,NA,NA,NA,NA,NA,-0.00389660079621601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16984577.95093322,NA,NA,NA,NA,NA,NA,-0.0040738321099298425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16983885.386955164,NA,NA,NA,NA,NA,NA,NA,-0.004077604872243512,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16983211.853596684,NA,NA,NA,NA,NA,NA,NA,NA,-0.003965720111365201,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16982513.54641499,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004111749813362486,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16981761.26244822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0044297563179473975,NA,NA,NA,NA,NA,NA
"FSU",17025760,16981055.50409891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004155978513675773,NA,NA,NA,NA,NA
"FSU",17025760,16980463.27296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0034875990483462793,NA,NA,NA,NA
"FSU",17025760,16979922.4066497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003185227106905497,NA,NA,NA
"FSU",17025760,16979391.4635364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003126887747695317,NA,NA
"FSU",17025760,16978859.24405339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003134502694945862,NA
"FSU",17025760,16978318.28181703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003186092944074126
"India",2973190,2971326.77332,-0.06266759541098121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2969065.1485275,NA,-0.07611498044601817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968209.7787475,NA,NA,-0.02880939747733624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967974.393653,NA,NA,NA,-0.00793020413131229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967834.813026,NA,NA,NA,NA,-0.004702891888097582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967740.302074,NA,NA,NA,NA,NA,-0.0031845085038173515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967657.037602,NA,NA,NA,NA,NA,NA,-0.002805652231152589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967582.067259,NA,NA,NA,NA,NA,NA,NA,-0.0025262468691611417,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967513.422811,NA,NA,NA,NA,NA,NA,NA,NA,-0.00231314404940397,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967438.3397905,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002530166162795222,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967348.3085525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0030339716513339,NA,NA,NA,NA,NA,NA
"India",2973190,2967252.547023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003227175226572232,NA,NA,NA,NA,NA
"India",2973190,2967157.200486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003213293627324365,NA,NA,NA,NA
"India",2973190,2967066.854086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0030448808032601526,NA,NA,NA
"India",2973190,2966984.564586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0027734292500580793,NA,NA
"India",2973190,2966900.5726485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002830885556415197,NA
"India",2973190,2966808.3720485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003107640372246312
"Indonesia",1892555.47,1881465.2301999999,-0.5859928533561098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1868361.266925,NA,-0.6964765048359189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1864223.586525,NA,NA,-0.2214604034694978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1863588.62464,NA,NA,NA,-0.03406039326986354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1862814.00503,NA,NA,NA,NA,-0.041566019440031354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1861817.78094,NA,NA,NA,NA,NA,-0.05347952545503576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1860545.3212,NA,NA,NA,NA,NA,NA,-0.06834502028214562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1859077.97642,NA,NA,NA,NA,NA,NA,NA,-0.07886638198383311,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1857469.98034,NA,NA,NA,NA,NA,NA,NA,NA,-0.08649427836784351,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1856018.71111,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0781315038929642,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1854922.42083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.059066768747417786,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1854035.049235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04783874436122826,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1853259.222815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.041845294150189005,NA,NA,NA,NA
"Indonesia",1892555.47,1852477.50966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04218045405502968,NA,NA,NA
"Indonesia",1892555.47,1851611.62183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04674215074054189,NA,NA
"Indonesia",1892555.47,1850643.8814349999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05226476133497471,NA
"Indonesia",1892555.47,1849562.503215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05843253966081319
"JPNKOR",582543,581723.96407563,-0.14059664683466755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580764.5823667533,NA,-0.16492043789207989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580481.3309329984,NA,NA,-0.04877216041662136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580467.3500093182,NA,NA,NA,-0.0024085053102029796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580451.3997523478,NA,NA,NA,NA,-0.0027478301699690455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580387.7715523168,NA,NA,NA,NA,NA,-0.01096184797868549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580245.9930027114,NA,NA,NA,NA,NA,NA,-0.024428245485974553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580081.7900260137,NA,NA,NA,NA,NA,NA,NA,-0.028298855774600007,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,579932.3132372112,NA,NA,NA,NA,NA,NA,NA,NA,-0.025768226373013015,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,579751.9406823572,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03110234603882489,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,579510.2577254871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04168730450226921,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,579275.7021120193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04047479925349817,NA,NA,NA,NA,NA
"JPNKOR",582543,579093.899005566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03138455588426181,NA,NA,NA,NA
"JPNKOR",582543,578961.4320334482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02287486923022719,NA,NA,NA
"JPNKOR",582543,578876.0236138799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.014752005028784154,NA,NA
"JPNKOR",582543,578794.0892640632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.014154041016456453,NA
"JPNKOR",582543,578686.5726621323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.018575967502976187
"LACA",8260251.63,8249740.461393918,-0.1272499807137506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8237335.723049146,NA,-0.15036519515762015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8233454.111368871,NA,NA,-0.04712217409584829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8232963.194264224,NA,NA,NA,-0.005962468461073733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8232441.350342624,NA,NA,NA,NA,-0.006338470235889293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8231887.635082567,NA,NA,NA,NA,NA,-0.006726015242530803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8231301.418803049,NA,NA,NA,NA,NA,NA,-0.007121286216538181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8230739.01296443,NA,NA,NA,NA,NA,NA,NA,-0.006832526352806845,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8230237.958540285,NA,NA,NA,NA,NA,NA,NA,NA,-0.006087599465320892,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8229687.504855949,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006688186746339753,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8229013.818128314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00818605478322132,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8228349.314583129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008075129777040946,NA,NA,NA,NA,NA
"LACA",8260251.63,8227782.271704227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006891332115632753,NA,NA,NA,NA
"LACA",8260251.63,8227254.301892155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006416915210405438,NA,NA,NA
"LACA",8260251.63,8226726.480080611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006415528099357193,NA,NA
"LACA",8260251.63,8226192.859978078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006486420860418729,NA
"LACA",8260251.63,8225649.477390213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006605517243685188
"MENA",11963248,11955885.666076396,-0.06154126307174046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11947263.918708755,NA,-0.07211299612963629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11944723.519960621,NA,NA,-0.02126343542269149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11944381.691694476,NA,NA,NA,-0.0028617511788731065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11943649.91515198,NA,NA,NA,NA,-0.00612653347309422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11942639.37151768,NA,NA,NA,NA,NA,-0.00846092812061272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11941424.181581283,NA,NA,NA,NA,NA,NA,-0.01017522089209466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11940393.214455867,NA,NA,NA,NA,NA,NA,NA,-0.008633535746982446,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11939805.716216821,NA,NA,NA,NA,NA,NA,NA,NA,-0.0049202587259378205,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11939399.41135327,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0034029436760452114,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11938999.449524622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0033499325624908316,NA,NA,NA,NA,NA,NA
"MENA",11963248,11938649.067210808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002934771169860184,NA,NA,NA,NA,NA
"MENA",11963248,11938377.088731775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002278134464817061,NA,NA,NA,NA
"MENA",11963248,11938123.70461124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002122433548978897,NA,NA,NA
"MENA",11963248,11937849.041865017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002300719552073005,NA,NA
"MENA",11963248,11937603.676065257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0020553602152251216,NA
"MENA",11963248,11937421.32426006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0015275411225368352
"Mexico",1943950,1940825.0071,-0.16075479822011962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937147.1776255,NA,-0.18949825260112796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1936020.1681935,NA,NA,-0.05817882322092238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1935906.895039,NA,NA,NA,-0.005850825128828063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1935782.635652,NA,NA,NA,NA,-0.006418665449170469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1935633.53853,NA,NA,NA,NA,NA,-0.007702162384048972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1935450.369338,NA,NA,NA,NA,NA,NA,-0.009463009828769575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1935276.828179,NA,NA,NA,NA,NA,NA,NA,-0.008966448416825035,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1935142.048455,NA,NA,NA,NA,NA,NA,NA,NA,-0.00696436406603107,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1934164.08155,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05053721538327283,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1931754.96172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1245561249420657,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1929604.3345425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1113302266652405,NA,NA,NA,NA,NA
